																																																	
xml-file	xml-ID		Titolo articolo in xml	CAVE!	Titolo PDF	Tipologia articolo	Settore	Lettera	N. articolo per app.	Rinvii a fine articolo	Rinvii all'interno dell'articolo (fino a vol. IX compreso)	Indicazione settore nel titolo art.	titolo art. integrale	titolo art. senza significato e m. morf.	Indicazione settore nel titolo art.	Etimo/etimi	Etimo 1	Etimo 2	Etimo 3	Etimo 4	Etimo 5	Etimo 6	Etimo 7	Etimo 8	Etimo 9	Etimo 10	Etimo 11	Etimo 12	Etimo 13	Etimo 14	m.morf.	Significato	Volume	Fascicolo	Data pubbl.	Nr. col. inizio	Nr. col. fine	Autore1	Autore2	Autore3	Autore4	Nome rimando 	Coord. rimando 	Note 	SGML/XML	PDF Scan	PDF Verlag	PDF Direzione	DOC
					devotus		Latinismi	D					dēvōtus 'consacrato'	dēvōtus		dēvōtus	dēvōtus															"consacrato"	XX	D9	2015	107	116	Coco, Alessandra									PDF Verlag		
					dexter		Latinismi	D		ambidexter (LEI 2,541)			dexter 'destro; che sta a destra'	dexter		dexter	dexter															"destro; che sta a destra"	XX	D9	2015	116	139	Aprile, Marcello	Pfister, Max								PDF Verlag		
					dexteritas		Latinismi	D					dexteritas 'destrezza'	dexteritas		dexteritas	dexteritas															"destrezza"	XX	D9	2015	139	139	Aprile, Marcello									PDF Verlag		
					dextrale_dextralia		Latinismi	D					dextrāle 'scure'/dextrālia 'fibbie'	dextrāle/dextrālia		dextrāle, dextrālia	dextrāle, dextrālia															dextrāle "scure", dextrālia "fibbie"	XX	D9	2015	139	140	Nichil, Rocco Luigi									PDF Verlag		
					dextrocherium		Latinismi	D					dextrochērium 'braccialetto'	dextrochērium		dextrochērium	dextrochērium															"braccialetto"	XX	D9	2015	140	140	Nichil, Rocco Luigi									PDF Verlag		
					dextrorsum		Latinismi	D					dextrōrsum 'a destra; verso destra'	dextrōrsum		dextrōrsum	dextrōrsum															"a destra; verso destra"	XX	D9	2015	140	141	Nichil, Rocco Luigi									PDF Verlag		
					diabetes		Latinismi	D					diabētēs 'diabete'	diabētēs		diabētēs	diabētēs															"diabete"	XX	D9	2015	141	141	NOME ASSENTE									PDF Verlag		
					diabolicus		Latinismi	D					diabolicus 'diabolico; proprio del diavolo'	diabolicus		diabolicus	diabolicus															"diabolico; proprio del diavolo"	XX	D9	2015	141	144	Aprile, Marcello									PDF Verlag		
					diabolus		Latinismi	D					diabolus 'diavolo'	diabolus		diabolus	diabolus															"diavolo"	XX	D9	2015	144	230	Aprile, Marcello						Finisce in fasc. succ.			PDF Verlag		
					diacodion		Latinismi	D					diacōdion 'diacodio, confezione a base di cime di papavero'	diacōdion		diacōdion	diacōdion															"diacodio, confezione a base di cime di papavero"	XX	D10	2016	230	230	NOME ASSENTE									PDF Verlag		
					diaconalis		Latinismi	D					diāconālis 'diaconale'	diāconālis		diāconālis	diāconālis															"diaconale"	XX	D10	2016	231	231	Variano, Angelo									PDF Verlag		
					diaconatus		Latinismi	D					diāconātus 'diaconato'	diāconātus		diāconātus	diāconātus															"diaconato"	XX	D10	2016	231	231	Variano, Angelo									PDF Verlag		
					diaconia		Latinismi	D					diāconia 'diaconia'	diāconia		diāconia	diāconia															"diaconia"	XX	D10	2016	232	232	Variano, Angelo									PDF Verlag		
					diaconicus		Latinismi	D					diāconicus 'diaconico'	diāconicus		diāconicus	diāconicus															"diaconico"	XX	D10	2016	232	232	Variano, Angelo									PDF Verlag		
					diaconissa 		Latinismi	D					diāconissa 'diaconessa'	diāconissa 		diāconissa 	diāconissa 															"diaconessa"	XX	D10	2016	232	233	Variano, Angelo									PDF Verlag		
					diaconus_diacon		Latinismi	D					diāconus/diācōn 'diacono'	diāconus/diācōn 		diāconus, diācōn 	diāconus, diācōn 															"diacono"	XX	D10	2016	233	236	Variano, Angelo									PDF Verlag		
					diadēma		Latinismi	D					diadēma 'benda che cinge le tempie'	diadēma		diadēma	diadēma															"benda che cinge le tempie"	XX	D10	2016	237	238	Variano, Angelo 						 			PDF Verlag		
					diadochus		Latinismi	D					diadochus 'pietra preziosa simile al berillio'	diadochus		diadochus	diadochus															"pietra preziosa simile al berillio"	XX	D10	2016	239	239	NOME ASSENTE						All'interno del sito è presente un solo diadochus, sotto il quale si trovano entrambi diadochus. 			PDF Verlag		
					diadochus		Latinismi	D					diadochus 'successore'	diadochus		diadochus	diadochus															"successore"	XX	D10	2016	239	239	NOME ASSENTE						All'interno del sito è presente un solo diadochus, sotto il quale si trovano entrambi diadochus. 			PDF Verlag		
					diaeresis		Latinismi	D					diaeresis 'dieresi'	diaeresis		diaeresis	diaeresis															"dieresi"	XX	D10	2016	239	239	NOME ASSENTE									PDF Verlag		
					diaeta 		Latinismi	D					diaeta 'dieta, regime alimentare'	diaeta 		diaeta 	diaeta 															"dieta, regime alimentare"	XX	D10	2016	239	241	Variano, Angelo 									PDF Verlag		
					diagonalis		Latinismi	D					diagonālis 'diagonale' 	diagonālis		diagonālis	diagonālis															"diagonale" 	XX	D10	2016	241	242	NOME ASSENTE									PDF Verlag		
					diagramma		Latinismi	D					diagramma 'diagramma'	diagramma		diagramma	diagramma															"diagramma"	XX	D10	2016	242	243	Variano, Angelo 									PDF Verlag		
					diagrydium		Latinismi	D					diagrydium 'diagridio, rimedio medicamentoso ottenuto dalla radice della scamonea'	diagrydium		diagrydium	diagrydium															"diagridio, rimedio medicamentoso ottenuto dalla radice della scamonea"	XX	D10	2016	243	243	NOME ASSENTE									PDF Verlag		
					dialectica		Latinismi	D					dialectica 'dialettica'	dialectica		dialectica	dialectica															"dialettica"	XX	D10	2016	243	243	NOME ASSENTE									PDF Verlag		
					dialecticus		Latinismi	D					dialecticus 'dialettico'	dialecticus		dialecticus	dialecticus															"dialettico"	XX	D10	2016	243	243	NOME ASSENTE									PDF Verlag		
					dialectos		Latinismi	D					dialectos 'dialetto'	dialectos		dialectos	dialectos															"dialetto"	XX	D10	2016	244	246	Nichil, Rocco Luigi									PDF Verlag		
					diallage		Latinismi	D					diallage 'cambio, permuta'	diallage		diallage	diallage															"cambio, permuta"	XX	D10	2016	246	246	NOME ASSENTE									PDF Verlag		
					dialogismos		Latinismi	D					dialogismos 'dialogismo'	dialogismos		dialogismos	dialogismos															"dialogismo"	XX	D10	2016	246	246	NOME ASSENTE									PDF Verlag		
					dialogista		Latinismi	D					dialogista 'dialogista'	dialogista		dialogista	dialogista															"dialogista"	XX	D10	2016	247	247	NOME ASSENTE									PDF Verlag		
					dialogus		Latinismi	D					dialogus 'dialogo'	dialogus		dialogus	dialogus															"dialogo"	XX	D10	2016	247	247	NOME ASSENTE									PDF Verlag		
					dialysis 		Latinismi	D					dialysis 'scioglimento, cessazione'	dialysis 		dialysis 	dialysis 															"scioglimento, cessazione"	XX	D10	2016	247	247	NOME ASSENTE									PDF Verlag		
					diamas		Latinismi	D					diamas 'pietra preziosa; diamante'	diamas		diamas	diamas															"pietra preziosa; diamante"	XX	D10	2016	247	254	Pfister, Max									PDF Verlag		
					diameter		Latinismi	D					diameter 'diametro'	diameter		diameter	diameter															"diametro"	XX	D10	2016	254	255	Variano, Angelo 									PDF Verlag		
					diametralis		Latinismi	D					diametrālis 'diametrale'	diametrālis		diametrālis	diametrālis															"diametrale"	XX	D10	2016	255	256	Variano, Angelo 									PDF Verlag		
					diamorum		Latinismi	D					diamōrum 'diamòron, sciroppo fatto col succo delle more'	diamōrum		diamōrum	diamōrum															"diamòron, sciroppo fatto col succo delle more"	XX	D10	2016	256	256	NOME ASSENTE									PDF Verlag		
					diapason 		Latinismi	D		fr. diapason			diapāson -> fr. diapason	diapāson 		diapāson 	diapāson 															"diapason"	XX	D10	2016	256	256	N/A				 fr. diapason 	N/A				PDF Verlag		
					diapente		Latinismi	D					diapente 'intervallo di quinta; medicamento di cinque droghe differenti'	diapente		diapente	diapente															"intervallo di quinta; medicamento di cinque droghe differenti"	XX	D10	2016	256	257	NOME ASSENTE									PDF Verlag		
					diaphoresis		Latinismi	D					diaphorēsis 'diaforesi'	diaphorēsis		diaphorēsis	diaphorēsis															"diaforesi"	XX	D10	2016	257	257	NOME ASSENTE									PDF Verlag		
					diaphoreticus		Latinismi	D					diaphorēticus 'diaforetico'	diaphorēticus		diaphorēticus	diaphorēticus															"diaforetico"	XX	D10	2016	257	257	NOME ASSENTE									PDF Verlag		
					diaphragma		Latinismi	D					diaphragma 'diaframma'	diaphragma		diaphragma	diaphragma															"diaframma"	XX	D10	2016	257	257	NOME ASSENTE									PDF Verlag		
					diarium		Latinismi	D					diārium 'razione giornaliera; registro di annotazioni'	diārium		diārium	diārium															"razione giornaliera; registro di annotazioni"	XX	D10	2016	257	259	De Fazio, Debora									PDF Verlag		
					diarrhoea		Latinismi	D					diarrhoea 'diarrea'	diarrhoea		diarrhoea	diarrhoea															"diarrea"	XX	D10	2016	259	260	De Fazio, Debora									PDF Verlag		
					diarrhoicus		Latinismi	D					diarrhoicus 'diarroico'	diarrhoicus		diarrhoicus	diarrhoicus															"diarroico"	XX	D10	2016	260	260	NOME ASSENTE									PDF Verlag		
					diastema		Latinismi	D					diastēma 'intervallo'	diastēma		diastēma	diastēma															"intervallo"	XX	D10	2016	260	260	NOME ASSENTE									PDF Verlag		
					diastole		Latinismi	D					diastolē 'virgola; diastole'	diastolē		diastolē	diastolē															"virgola; diastole"	XX	D10	2016	260	260	De Fazio, Debora									PDF Verlag		
					diastylos		Latinismi	D					diastylos 'intercolumnio che ha ampiezza pari a tre volte il diametro inferiore di una colonna'	diastylos		diastylos	diastylos															"intercolumnio che ha ampiezza pari a tre volte il diametro inferiore di una colonna"	XX	D10	2016	261	261	NOME ASSENTE									PDF Verlag		
					diatessaron		Latinismi	D					diatessarōn 'intervallo di quarta'	diatessarōn		diatessarōn	diatessarōn															"intervallo di quarta"	XX	D10	2016	261	261	NOME ASSENTE									PDF Verlag		
					diathesis		Latinismi	D					diathesis 'malattia, flussione degli occhi'	diathesis		diathesis	diathesis															"malattia, flussione degli occhi"	XX	D10	2016	261	261	NOME ASSENTE									PDF Verlag		
					diatonicus		Latinismi	D					diatonicus 'che si riferisce alla diatonia'	diatonicus		diatonicus	diatonicus															"che si riferisce alla diatonia"	XX	D10	2016	261	261	NOME ASSENTE									PDF Verlag		
					diatriba		Latinismi	D					diatriba 'diatriba'	diatriba		diatriba	diatriba															"diatriba"	XX	D10	2016	261	262	Variano, Angelo 									PDF Verlag		
					dicere_dire		Latinismi	D		antedicere (LEI 2,1567seg.); benedicere(LEI 5,1109segg.); condicere; contradicere; indicere; interdicere; maledicere; praedicere; superdicere			dīcĕre/*dīre 'dire'	dīcĕre/*dīre 		dīcĕre, *dīre 	dīcĕre, *dīre 															"dire"	XX	D10	2016	262	305	De Fazio, Debora									PDF Verlag		
					dichoreus		Latinismi	D					dichorēus 'dicoreo, ditrocheo'	dichorēus		dichorēus	dichorēus															"dicoreo, ditrocheo"	XX	D10	2016	305	305	NOME ASSENTE									PDF Verlag		
					dicibilis		Latinismi	D		indicibilis			dīcibilis 'che può essere detto'	dīcibilis		dīcibilis	dīcibilis															"che  può essere detto"	XX	D10	2016	306	306	De Fazio, Debora									PDF Verlag		
					dictamen		Latinismi	D					dictāmen 'dettame'	dictāmen		dictāmen	dictāmen															"dettame"	XX	D10	2016	306	306	De Fazio, Debora									PDF Verlag		
					dictamnus_dictamus		Latinismi	D					dictamnus/dictamus 'dìttamo, pianta aromatica sempreverde di cui esistono numerose specie'	dictamnus/dictamus 		dictamnus,dictamus	dictamnus,dictamus															"‘dìttamo, pianta aromatica sempreverde di cui esistono numerose specie"	XX	D10	2016	307	307	NOME ASSENTE									PDF Verlag		
					dictare		Latinismi	D					dictāre '‘dettare, imporre'	dictāre		dictāre	dictāre															"‘dettare, imporre"	XX	D10	2016	307	313	De Fazio, Debora									PDF Verlag		
					dictator		Latinismi	D					dictātor 'dittatore, supremo magistrato'	dictātor		dictātor	dictātor															"dittatore, supremo magistrato"	XX	D10	2016	313	315	De Fazio, Debora									PDF Verlag		
					dictatorius		Latinismi	D					dictātōrius 'dittatorio'	dictātōrius		dictātōrius	dictātōrius															"dittatorio"	XX	D10	2016	315	315	De Fazio, Debora									PDF Verlag		
					dictatum		Latinismi	D					dictātum 'motto; sentenza'	dictātum		dictātum	dictātum															"motto; sentenza"	XX	D10	2016	316	318	De Fazio, Debora									PDF Verlag		
					dictatura		Latinismi	D					dictātūra 'suprema magistratura romana'	dictātūra		dictātūra	dictātūra															"suprema magistratura romana"	XX	D10	2016	318	319	De Fazio, Debora									PDF Verlag		
					dicteria		Latinismi	D					dictēria 'motti, facezie'	dictēria		dictēria	dictēria															"motti, facezie"	XX	D10	2016	319	320	De Fazio, Debora									PDF Verlag		
					dictio		Latinismi	D					dictio 'atto del dire'	dictio		dictio	dictio															"atto del dire"	XX	D10	2016	320	323	De Fazio, Debora									PDF Verlag		
					dictum		Latinismi	D					dictum 'detto, sentenza'	dictum		dictum	dictum															"detto, sentenza"	XX	D10	2016	323	331	De Fazio, Debora									PDF Verlag		
					didrachma		Latinismi	D					didrachma 'moneta d'argento del valore di due dramme'	didrachma		didrachma	didrachma															"moneta d'argento del valore di due dramme"	XX	D10	2016	331	331	De Fazio, Debora									PDF Verlag		
					didymus		Latinismi	D					didymus 'gemello; testicolo'	didymus		didymus	didymus															"gemello; testicolo"	XX	D10	2016	331	331	NOME ASSENTE									PDF Verlag		
					dies_dia		Latinismi	D					diēs ‘giorno’/*dia 	diēs ‘giorno’/*dia 		diēs ‘giorno’, dia	diēs, dia															"giorno"	XX	D10	2016	332	368	De Fazio, Debora									PDF Verlag		
					diesis		Latinismi	D					diesis 'semitono, quarto di tono'	diesis		diesis	diesis															"semitono, quarto di tono"	XX	D10	2016	368	368	NOME ASSENTE									PDF Verlag		
					diffamare		Latinismi	D					diffamāre 'divulgare; spargere cattiva voce'	diffamāre		diffamāre	diffamāre															"divulgare; spargere cattiva voce"	XX	D10	2016	368	369	NOME ASSENTE									PDF Verlag		
					diffarreatio		Latinismi	D					diffarreātio 'fase del divorzio con la quale erano sciolti i vincoli di potestà che legavano la moglie alla famiglia del marito'	diffarreātio		diffarreātio	diffarreātio															"fase del divorzio con la quale erano sciolti i vincoli di potestà che legavano la moglie alla famiglia del marito"	XX	D10	2016	369	369	NOME ASSENTE									PDF Verlag		
					differens		Latinismi	D		indifferens			differens 'diverso, dissimile'	differens		differens	differens															"diverso, dissimile"	XX	D10	2016	369	369	Nichil, Rocco Luigi									PDF Verlag		
					differentia		Latinismi	D		indifferentia			differentia 'diversità; differenza di opinione, contesa'	differentia		differentia	differentia															"diversità; differenza di opinione, contesa"	XX	D10	2016	369	370	NOME ASSENTE									PDF Verlag		
					differre_differere		Latinismi	D					differre ‘rimandare; essere diverso’/differĕre 	differre ‘rimandare; essere diverso’/differĕre 		differre ‘rimandare; essere diverso’, differĕre 	differre, differĕre 															"rimandare; essere diverso"	XX	D10	2016	370	370	NOME ASSENTE									PDF Verlag		
					difficilis		Latinismi	D					difficilis 'difficile, arduo; inflessibile, duro'	difficilis		difficilis	difficilis															"difficile, arduo; inflessibile, duro"	XX	D10	2016	371	373	Nichil, Rocco Luigi									PDF Verlag		
					difficultas		Latinismi	D					difficultās 'difficoltà; penuria; calamità; carattere difficile'	difficultās		difficultās	difficultās															"difficoltà; penuria; calamità; carattere difficile"	XX	D10	2016	373	377	Nichil, Rocco Luigi									PDF Verlag		
					diffidens		Latinismi	D					diffīdens 'che non si fida'	diffīdens		diffīdens	diffīdens															"che non si fida"	XX	D10	2016	377	377	NOME ASSENTE									PDF Verlag		
					diffidentia		Latinismi	D					diffīdentia 'diffidenza' 	diffīdentia		diffīdentia	diffīdentia															"diffidenza"      	XX	D10	2016	378	378	NOME ASSENTE									PDF Verlag		
					diffundere		Latinismi	D					diffundĕre 'spargere di qua e di là'	diffundĕre		diffundĕre	diffundĕre															"spargere di qua e di là"                              	XX	D10	2016	378	378	NOME ASSENTE									PDF Verlag		
					diffusio		Latinismi	D					diffusio 'propagazione; divulgazione'	diffusio		diffusio	diffusio															"propagazione; divulgazione"	XX	D10	2016	378	378	NOME ASSENTE									PDF Verlag		
					diffusus		Latinismi	D					diffūsus 'ampiamente distribuito'	diffūsus		diffūsus	diffūsus															"ampiamente distribuito"	XX	D10	2016	378	378	NOME ASSENTE									PDF Verlag		
					digamma		Latinismi	D					digamma 'sesta lettera dell'alfabeto greco più antico, indicante la u semivocale'	digamma		digamma	digamma															"sesta lettera dell'alfabeto greco più antico, indicante la u semivocale"	XX	D10	2016	379	379	NOME ASSENTE									PDF Verlag		
					digerere		Latinismi	D					dīgerĕre 'portare qua e là; distribuire (gli alimenti nell'organismo'	dīgerĕre		dīgerĕre	dīgerĕre															"portare qua e là; distribuire (gli alimenti nell'organismo"	XX	D10	2016	379	383	De Fazio, Debora									PDF Verlag		
					digestibilis		Latinismi	D					dīgestibilis 'digeribile'	dīgestibilis		dīgestibilis	dīgestibilis															"digeribile"	XX	D10	2016	383	383	De Fazio, Debora									PDF Verlag		
					digestio		Latinismi	D					dīgestio 'distribuzione; digestione'	dīgestio		dīgestio	dīgestio															"distribuzione; digestione"	XX	D10-D11	2016-2017	383	385	Nichil, Rocco Luigi						Finisce in fasc. succ.			PDF Verlag		
					digestivus		Latinismi	D					dīgestīvus 'digestivo'	dīgestīvus		dīgestīvus	dīgestīvus															"digestivo"	XX	D11	2017	385	386	De Fazio, Debora									PDF Verlag		
					digestum_digesta		Latinismi	D					dīgestum 'opera di diritto divisa in libri, titoli, paragrafi'/dīgesta 	dīgestum/dīgesta 		dīgestum, dīgesta 	dīgestum, dīgesta 															"opera di diritto divisa in libri, titoli, paragrafi"	XX	D11	2017	387	388	De Fazio, Debora									PDF Verlag		
					digestus		Latinismi	D					dīgestus 'ripartito; distribuito'	dīgestus		dīgestus	dīgestus															"ripartito; distribuito"	XX	D11	2017	388	390	De Fazio, Debora									PDF Verlag		
					digitalis_digitale		Latinismi	D					digitālis 'proprio delle dita'; digitāle 'ciò che copre il dito'	digitālis/digitāle		digitālis, digitāle	digitālis, digitāle															"proprio delle dita, ciò che copre il dito"	XX	D11	2017	390	404	De Fazio, Debora									PDF Verlag		
					digitellus		Latinismi	D					digitellus 'Sempervivum arboreum L.; Sedum L.'	digitellus		digitellus	digitellus															"Sempervivum arboreum L.; Sedum L."	XX	D11	2017	404	404	De Fazio, Debora									PDF Verlag		
					digitus		Latinismi	D					digitus 'dito; parte terminale degli arti'	digitus		digitus	digitus															"dito; parte terminale degli arti"	XX	D11	2017	404	461	De Fazio, Debora									PDF Verlag		
					dignare_dignari		Latinismi	D					dīgnāre 'stimare, reputare degno'/dīgnāri 'credere degno; stimare conveniente; voler fare'	dīgnāre/dīgnāri		dīgnāre, dīgnāri	dīgnāre, dīgnāri															 "stimare, reputare degno, credere degno; stimare conveniente; voler fare"	XX	D11	2017	461	466	Nichil, Rocco Luigi									PDF Verlag		
					dignatio		Latinismi	D					dīgnatio 'stima; considerazione'	dīgnatio		dīgnatio	dīgnatio															"stima; considerazione"	XX	D11	2017	466	466	Nichil, Rocco Luigi									PDF Verlag		
					dignificare		Latinismi	D					dīgnificāre 'rendere degno'	dīgnificāre		dīgnificāre	dīgnificāre															"rendere degno"	XX	D11	2017	466	467	Nichil, Rocco Luigi									PDF Verlag		
					dignitas		Latinismi	D					dīgnitās 'capacità; dignità'	dīgnitās		dīgnitās	dīgnitās															"capacità; dignità"	XX	D11	2017	467	471	Nichil, Rocco Luigi									PDF Verlag		
					dignitosus		Latinismi	D					dīgnitōsus 'dignitoso'	dīgnitōsus		dīgnitōsus	dīgnitōsus															"dignitoso"	XX	D11	2017	471	472	Nichil, Rocco Luigi									PDF Verlag		
					dignus		Latinismi	D					dīgnus 'degno, meritevole; conveniente, adatto'	dīgnus		dīgnus	dīgnus															"degno, meritevole; conveniente, adatto"	XX	D11	2017	472	480	Nichil, Rocco Luigi									PDF Verlag		
					digredi		Latinismi	D					dīgredī 'allontanarsi; fare una digressione' 	dīgredī		dīgredī	dīgredī															"allontanarsi; fare una digressione" 	XX	D11	2017	480	481	Montinaro, ?									PDF Verlag		
					digressio		Latinismi	D					dīgressio 'allontanamento; digressione'	dīgressio		dīgressio	dīgressio															"allontanamento; digressione"	XX	D11	2017	481	482	Montinaro, ?									PDF Verlag		
					digressivus		Latinismi	D					dīgressīvus 'digressivo'	dīgressīvus		dīgressīvus	dīgressīvus															"digressivo"	XX	D11	2017	482	483	Montinaro, ?									PDF Verlag		
					digressus		Latinismi	D					dīgressus 'allontanamento, partenza; digressione'	dīgressus		dīgressus	dīgressus															"allontanamento, partenza; digressione"	XX	D11	2017	483	483	Montinaro, ?									PDF Verlag		
					dilacerare		Latinismi	D					dīlacerāre 'ridurre a brani; straziare'	dīlacerāre		dīlacerāre	dīlacerāre															"ridurre a brani; straziare"	XX	D11	2017	483	483	NOME ASSENTE									PDF Verlag		
					dilaniare		Latinismi	D					dīlaniāre 'fare a pezzi'	dīlaniāre		dīlaniāre	dīlaniāre															"fare a pezzi"	XX	D11	2017	483	483	NOME ASSENTE									PDF Verlag		
					dilapidare		Latinismi	D					dīlapidāre 'gettare qua e là come pietre'	dīlapidāre		dīlapidāre	dīlapidāre															"gettare qua e là come pietre"	XX	D11	2017	484	484	NOME ASSENTE									PDF Verlag		
					dilapidatio		Latinismi	D					dīlapidātio 'dilapidazione'	dīlapidātio		dīlapidātio	dīlapidātio															"dilapidazione"	XX	D11	2017	484	484	NOME ASSENTE									PDF Verlag		
					dilatare		Latinismi	D					dīlātāre 'allargare; estendere'	dīlātāre		dīlātāre	dīlātāre															"allargare; estendere"	XX	D11	2017	484	491	Montinaro, ?									PDF Verlag		
					dilatatio		Latinismi	D					dīlātātio 'allargamento'	dīlātātio		dīlātātio	dīlātātio															"allargamento"	XX	D11	2017	492	493	Montinaro, ?									PDF Verlag		
					dilatio		Latinismi	D					dīlātio 'dilazione, proroga'	dīlātio		dīlātio	dīlātio															"dilazione, proroga"	XX	D11	2017	493	495	Montinaro, ?									PDF Verlag		
					dilatus		Latinismi	D					dīlātus 'sparso; differito'	dīlātus		dīlātus	dīlātus															"sparso; differito"	XX	D11	2017	495	495	Montinaro, ?									PDF Verlag		
					dilectio		Latinismi	D					dīlēctio 'amore spirituale'	dīlēctio		dīlēctio	dīlēctio															"amore spirituale"	XX	D11	2017	495	496	De Fazio, Debora									PDF Verlag		
					dilectus		Latinismi	D					dīlēctus 'diletto, amato'	dīlēctus		dīlēctus	dīlēctus															"diletto, amato"	XX	D11	2017	497	503	Nichil, Rocco Luigi									PDF Verlag		
					dilemma		Latinismi	D					dilēmma 'premessa del sillogismo'	dilēmma		dilēmma	dilēmma															"premessa del sillogismo"	XX	D11	2017	503	504	Nichil, Rocco Luigi									PDF Verlag		
					diligens		Latinismi	D		indiligens			dīligēns 'amante; scrupoloso, accurato'	dīligēns		dīligēns	dīligēns															"amante; scrupoloso, accurato"	XX	D11	2017	504	507	Nichil, Rocco Luigi									PDF Verlag		
					diligentia		Latinismi	D					dīligentia 'diligenza, cura'	dīligentia		dīligentia	dīligentia															"diligenza, cura"	XX	D11	2017	507	512	Nichil, Rocco Luigi									PDF Verlag		
					diligere		Latinismi	D					dīligĕre 'avere caro; stimare'	dīligĕre		dīligĕre	dīligĕre															"avere caro; stimare"	XX	D11	2017	512	513	Nichil, Rocco Luigi									PDF Verlag		
					diluere		Latinismi	D					diluĕre 'diluire; sciogliere'	diluĕre		diluĕre	diluĕre															"diluire; sciogliere"	XX	D11	2017	513	513	NOME ASSENTE									PDF Verlag		
					diluviare		Latinismi	D					dīluviāre 'diluviare; inondare'	dīluviāre		dīluviāre	dīluviāre															"diluviare; inondare"	XX	D11	2017	513	516	Nichil, Rocco Luigi									PDF Verlag		
					diluvium		Latinismi	D					dīluvium 'diluvio'	dīluvium		dīluvium	dīluvium															"diluvio"	XX	D11	2017	516	524	Di Candia, ?; 	Pfister, Max								PDF Verlag		
					dimensio		Latinismi	D					dīmēnsio 'misura; dimensione'	dīmēnsio		dīmēnsio	dīmēnsio															"misura; dimensione"	XX	D11	2017	524	525	NOME ASSENTE									PDF Verlag		
					dimetrum_dimeter		Latinismi	D					dimetrum/dimeter 'verso costituito da due metri'	dimetrum/dimeter		dimetrum, dimeter	dimetrum, dimeter															"verso costituito da due metri"	XX	D11	2017	525	525	NOME ASSENTE									PDF Verlag		
					dimidiare		Latinismi	D		medius			dīmidiāre 'dividere per metà'	dīmidiāre		dīmidiāre	dīmidiāre															"dividere per metà"	XX	D11	2017	525	528	Nichil, Rocco Luigi									PDF Verlag		
					dimidius		Latinismi	D					dīmidius 'metà'	dīmidius		dīmidius	dīmidius															"metà"	XX	D11	2017	528	528	NOME ASSENTE									PDF Verlag		
					dimissio		Latinismi	D					dīmissio 'invio; spedizione; congedo'	dīmissio		dīmissio	dīmissio															"invio; spedizione; congedo"	XX	D11	2017	528	530	Nichil, Rocco Luigi									PDF Verlag		
					dimittere		Latinismi	D					dīmittĕre  'inviare; congedare; condurre giù'	dīmittĕre		dīmittĕre	dīmittĕre															 "inviare; congedare; condurre giù"	XX	D11	2017	530	532	Nichil, Rocco Luigi									PDF Verlag		
					dioecesis		Latinismi	D					dioecēsis ‘circoscrizione’ 	dioecēsis		dioecēsis	dioecēsis															‘circoscrizione’ 	XX	D11	2017	532	532	NOME ASSENTE									PDF Verlag		
					dionysias		Latinismi	D					dionȳsias 'pietra nera con gocciole di colore rosso che si credeva preservassero dall'ubriacatezza'	dionȳsias		dionȳsias	dionȳsias															"pietra nera con gocciole di colore rosso che si credeva preservassero dall'ubriacatezza"	XX	D11	2017	533	533	NOME ASSENTE									PDF Verlag		
					diospyron		Latinismi	D					diospyron  'genere di pianta della famiglia Ebenacee'	diospyron		diospyron	diospyron															"genere di pianta della famiglia Ebenacee"	XX	D11	2017	533	533	NOME ASSENTE									PDF Verlag		
					diphryges		Latinismi	D					diphrygēs 'scoria di rame che rimane attaccata al fondo della fornace'	diphrygēs		diphrygēs	diphrygēs															"scoria di rame che rimane attaccata al fondo della fornace"	XX	D11	2017	533	533	NOME ASSENTE									PDF Verlag		
					diphtongus		Latinismi	D					diphtongus 'dittongo'	diphtongus		diphtongus	diphtongus															"dittongo"	XX	D11	2017	533	533	NOME ASSENTE									PDF Verlag		
					diploma		Latinismi	D					diplōma 'scritto piegato in due'	diplōma		diplōma	diplōma															"scritto piegato in due"	XX	D11	2017	533	536	Aprile, Marcello									PDF Verlag		
					dipsacos		Latinismi	D					dipsacos 'genere di piante erbacee annue della famiglia Dipsacacee'	dipsacos		dipsacos	dipsacos															"genere di piante erbacee annue della famiglia Dipsacacee"	XX	D11	2017	536	536	NOME ASSENTE									PDF Verlag		
					dipsas		Latinismi	D					dipsas 'vipera del deserto libico'	dipsas		dipsas	dipsas															"vipera del deserto libico"	XX	D11	2017	536	536	NOME ASSENTE									PDF Verlag		
					diptychum		Latinismi	D					diptychum 'dittico'	diptychum		diptychum	diptychum															"dittico"	XX	D11	2017	536	536	NOME ASSENTE									PDF Verlag		
					directiare_unvollständig		Latinismi	D					*dīrēctiāre 'estendere; distendere; volgere'	*dīrēctiāre		*dīrēctiāre	*dīrēctiāre															"estendere; distendere; volgere"	XX	D11	2017	536	?	?						Finisce in fasc. succ. L'articolo non è presente all'interno del sito.			PDF Verlag		
																																															PDF Verlag		
					discretio2		Latinismi	D																										D13		769	773	Aprile									PDF Verlag		
					discretivus		Latinismi	D					discrētīvus ‘che ha la proprietà di separare o distinguere’ 	discrētīvus		discrētīvus																‘che ha la proprietà di separare o distinguere’		D13		773	774	Aprile											
					discretus		Latinismi	D					discrētus ‘separato; giusto, divino; prudente’	discrētus 		discrētus 																‘separato; giusto, divino; prudente’		D13		775	781	Aprile											
